Name                                Format          Size  Modified             Path                                                                MD5                             
wd.stm                              STM       340.085 KB  03/10/2023 18:58:44  \VOL_extract\fep\wd.stm                                             7CF202BF409DDEE5278F45D0F7B9424F
big5.kf                             KF        761.737 KB  03/10/2023 18:58:44  \VOL_extract\font\big5.kf                                           9EE7F67D245885D009C81BE905B4AB19
europe.kf                           KF          281 Byte  03/10/2023 18:58:44  \VOL_extract\font\europe.kf                                         41C2864BB75828633835CF0A5E93EF32
hangul.kf                           KF        225.085 KB  03/10/2023 18:58:44  \VOL_extract\font\hangul.kf                                         6E6D0CF61016829007387FD09BB04FED
jis2uni.dat                         DAT        35.813 KB  03/10/2023 18:58:44  \VOL_extract\font\jis2uni.dat                                       74AB0DCD998E2286882CF84196FE0C4B
menu.fnt                            FNT        43.375 KB  03/10/2023 18:58:44  \VOL_extract\font\menu.fnt                                          F464BACE0C3C22D705A5C6983A3DE4F3
race.fnt                            FNT        51.369 KB  03/10/2023 18:58:44  \VOL_extract\font\race.fnt                                          0AE360649758978D8508BB3587093930
system.fnt                          FNT       138.964 KB  03/10/2023 18:58:44  \VOL_extract\font\system.fnt                                        5F2DC047AB4777F634852995422088FE
unicode.kf                          KF        961.301 KB  03/10/2023 18:58:44  \VOL_extract\font\unicode.kf                                        E8E0BA723160D5B8666960486C2575EA
gamedata.ico                        ICO        23.209 KB  03/10/2023 18:58:44  \VOL_extract\icon\gamedata.ico                                      31E02E736DA0F99B812113ED26D5A9FC
icon.sys                            SYS         964 Byte  03/10/2023 18:58:44  \VOL_extract\icon\icon.sys                                          5DC78B5DEF42CC7E2AAF3D8A519599A2
replay_best.ico                     ICO        23.977 KB  03/10/2023 18:58:44  \VOL_extract\icon\replay_best.ico                                   B80325CB8E752A7A461AC13E7870E716
replay_full.ico                     ICO        30.217 KB  03/10/2023 18:58:44  \VOL_extract\icon\replay_full.ico                                   A5F533395BDC88375A60F3B614D15442
replay_license.ico                  ICO        31.260 KB  03/10/2023 18:58:44  \VOL_extract\icon\replay_license.ico                                9F9D1F8F5A2EA9CFA6620FEFAA0AE82C
pause.strb                          STRB        6.937 KB  03/10/2023 18:58:44  \VOL_extract\menu\BR\pause.strb                                     116E670F2C4706DA33349EB33E2EAD88
pause_license.strb                  STRB        7.846 KB  03/10/2023 18:58:44  \VOL_extract\menu\BR\pause_license.strb                             0C57EA3D86624C9C53A11298A8004217
